x,Strongly disagree,Disagree,Neither agree or disagree,Agree,Strongly agree
18.0,0.08279518630563548,0.09729587745586593,0.15184859566442577,0.2805567359785651,0.3875036045955077
18.33668341708543,0.08284916580393403,0.0973347586776645,0.1518841441547158,0.2805637855771185,0.3873681457865672
18.673366834170853,0.08290317177555162,0.09737364347473171,0.1519196823201499,0.2805708017402052,0.38723270068936155
19.01005025125628,0.08295720422671066,0.09741253183894244,0.15195521014958913,0.2805777844653099,0.3870972693194479
19.34673366834171,0.08301126316363072,0.09745142376216626,0.15199072763189564,0.2805847337499294,0.38696185169237796
19.683417085427134,0.08306534859252757,0.09749031923626839,0.15202623475593302,0.2805916495915721,0.3868264478236989
20.020100502512562,0.08311946051961355,0.09752921825310945,0.15206173151056585,0.28059853198775875,0.3866910577289524
20.35678391959799,0.0831735989510971,0.09756812080454569,0.15209721788465996,0.2806053809360218,0.38655568142367547
20.69346733668342,0.08322776389318343,0.0976070268824284,0.15213269386708272,0.28061219643390556,0.3864203189233999
21.030150753768844,0.08328195535207372,0.09764593647860498,0.15216815944670214,0.28061897847896666,0.3862849702436525
21.366834170854272,0.08333617333396592,0.09768484958491758,0.15220361461238807,0.28062572706877337,0.38614963539995506
21.7035175879397,0.08339041784505447,0.09772376619320411,0.15223905935301113,0.280632442200906,0.3860143144078243
22.040201005025125,0.08344468889152962,0.09776268629529816,0.15227449365744355,0.28063912387295686,0.3858790072827718
22.376884422110553,0.08349898647957854,0.0978016098830285,0.15230991751455852,0.2806457720825304,0.38574371404030405
22.71356783919598,0.08355331061538468,0.09784053694821937,0.15234533091323071,0.28065238682724236,0.3856084346959229
23.050251256281406,0.08360766130512759,0.09787946748269066,0.15238073384233586,0.28065896810472146,0.3854731692651244
23.386934673366834,0.08366203855498355,0.09791840147825748,0.1524161262907513,0.28066551591260736,0.3853379177634003
23.723618090452263,0.08371644237112513,0.09795733892673064,0.15245150824735504,0.2806720302485525,0.3852026802062367
24.060301507537687,0.08377087275972106,0.09799627981991615,0.1524868797010273,0.2806785111102206,0.3850674566091149
24.396984924623116,0.08382532972693663,0.09803522414961591,0.1525222406406485,0.2806849584952879,0.38493224698751105
24.733668341708544,0.08387981327893351,0.0980741719076268,0.15255759105510108,0.2806913724014426,0.384797051356896
25.07035175879397,0.08393432342186946,0.0981131230857416,0.15259293093326876,0.2806977528263843,0.38466186973273586
25.407035175879397,0.08398886016189894,0.09815207767574846,0.15262826026403614,0.280704099767825,0.38452670213049145
25.743718592964825,0.08404342350517258,0.09819103566943066,0.15266357903628958,0.2807104132234889,0.3843915485656183
26.08040201005025,0.08409801345783724,0.09822999705856744,0.15269888723891656,0.2807166931911115,0.3842564090535673
26.417085427135678,0.08415263002603635,0.09826896183493344,0.15273418486080576,0.28072293966844086,0.3841212836097836
26.753768844221106,0.0842072732159096,0.09830792999029847,0.15276947189084733,0.28072915265323684,0.38398617224970777
27.09045226130653,0.08426194303359269,0.09834690151642839,0.15280474831793284,0.2807353321432713,0.3838510749887748
27.42713567839196,0.08431663948521834,0.09838587640508384,0.15284001413095494,0.2807414781363279,0.383715991842415
27.763819095477388,0.08437136257691491,0.09842485464802153,0.1528752693188079,0.2807475906302025,0.38358092282605316
28.100502512562812,0.08442611231480734,0.09846383623699362,0.15291051387038712,0.2807536696227029,0.38344586795510904
28.437185929648244,0.08448088870501708,0.09850282116374726,0.1529457477745897,0.28075971511164866,0.3833108272449973
28.77386934673367,0.08453569175366143,0.09854180942002588,0.15298097102031344,0.2807657270948718,0.38317580071112745
29.110552763819094,0.08459052146685447,0.09858080099756772,0.15301618359645835,0.2807717055702158,0.38304078836890365
29.447236180904525,0.0846453778507063,0.09861979588810693,0.1530513854919252,0.2807776505355364,0.3829057902337252
29.78391959798995,0.08470026091132349,0.09865879408337297,0.15308657669561626,0.28078356198870147,0.3827708063209858
30.12060301507538,0.08475517065480859,0.09869779557509101,0.1531217571964354,0.2807894399275904,0.3826358366460746
30.457286432160807,0.08481010708726072,0.09873680035498167,0.15315692698328764,0.2807952843500951,0.38250088122437487
30.79396984924623,0.08486507021477535,0.0987758084147608,0.1531920860450796,0.2808010952541192,0.382365940071265
31.13065326633166,0.08492006004344399,0.09881481974614015,0.15322723437071917,0.2808068726375783,0.3822310132021184
31.467336683417088,0.08497507657935455,0.09885383434082701,0.15326237194911546,0.28081261649840006,0.3820961006323029
31.804020100502512,0.08503011982859127,0.09889285219052368,0.15329749876917953,0.2808183268345242,0.38196120237718134
32.14070351758794,0.0850851897972344,0.09893187328692865,0.15333261481982335,0.28082400364390225,0.38182631845211135
32.47738693467337,0.08514028649136085,0.0989708976217355,0.15336772008996047,0.2808296469244981,0.3816914488724451
32.814070351758794,0.08519540991704333,0.0990099251866336,0.15340281456850607,0.280835256674287,0.38155659365353
33.150753768844226,0.08525056008035115,0.09904895597330765,0.15343789824437648,0.28084083289125694,0.3814217528107078
33.48743718592965,0.08530573698734989,0.09908798997343776,0.15347297110648966,0.28084637557340764,0.38128692635931505
33.824120603015075,0.08536094064410121,0.09912702717869998,0.15350803314376493,0.28085188471875033,0.38115211431468354
34.1608040201005,0.08541617105666294,0.09916606758076574,0.15354308434512315,0.28085736032530906,0.3810173166921391
34.49748743718593,0.08547142823108939,0.09920511117130182,0.15357812469948645,0.2808628023911194,0.38088253350700296
34.834170854271356,0.08552671217343089,0.09924415794197095,0.1536131541957786,0.280868210914229,0.3807477647745906
35.17085427135679,0.08558202288973421,0.09928320788443079,0.15364817282292498,0.28087358589269745,0.38061301051021257
35.50753768844221,0.08563736038604214,0.09932226099033525,0.15368318056985203,0.2808789273245965,0.38047827072917406
35.84422110552764,0.08569272466839384,0.09936131725133324,0.153718177425488,0.28088423520801,0.38034354544677496
36.18090452261306,0.08574811574282465,0.09940037665906948,0.15375316337876266,0.2808895095410333,0.3802088346783099
36.517587939698494,0.08580353361536608,0.09943943920518433,0.15378813841860683,0.28089475032177463,0.3800741384390681
36.85427135678392,0.08585897829204586,0.09947850488131349,0.15382310253395337,0.28089995754835345,0.3799394567443338
37.19095477386935,0.08591444977888796,0.09951757367908831,0.15385805571373656,0.2809051312189015,0.3798047896093857
37.527638190954775,0.0859699480819126,0.09955664559013566,0.15389299794689193,0.28091027133156266,0.37967013704949715
37.8643216080402,0.08602547320713605,0.09959572060607819,0.15392792922235649,0.2809153778844927,0.37953549907993656
38.201005025125625,0.08608102516057087,0.09963479871853392,0.1539628495290692,0.2809204508758593,0.3794008757159667
38.537688442211056,0.08613660394822586,0.0996738799191163,0.15399775885597022,0.28092549030384245,0.37926626697284516
38.87437185929649,0.08619220957610602,0.0997129641994346,0.15403265719200132,0.2809304961666339,0.37913167286582417
39.21105527638191,0.08624784205021219,0.09975205155109385,0.15406754452610577,0.28093546846243755,0.37899709341015064
39.54773869346734,0.08630350137654191,0.09979114196569411,0.15410242084722847,0.28094040718946933,0.3788625286210662
39.88442211055276,0.08635918756108862,0.09983023543483127,0.15413728614431588,0.2809453123459572,0.378727978513807
40.22110552763819,0.0864149006098418,0.09986933195009717,0.15417214040631588,0.28095018393014093,0.3785934431036042
40.55778894472362,0.08647064052878739,0.09990843150307865,0.15420698362217794,0.2809550219402728,0.37845892240568324
40.89447236180905,0.08652640732390726,0.0999475340853585,0.1542418157808534,0.2809598263746165,0.3783244164352644
41.231155778894475,0.08658220100117964,0.0999866396885149,0.15427663687129478,0.280964597231448,0.37818992520756267
41.5678391959799,0.08663802156657868,0.10002574830412192,0.1543114468824563,0.2809693345090557,0.3780554487377874
41.904522613065325,0.08669386902607484,0.10006485992374886,0.15434624580329392,0.2809740382057395,0.37792098704114285
42.24120603015076,0.08674974338563468,0.10010397453896086,0.15438103362276506,0.28097870831981153,0.37778654013282786
42.57788944723618,0.08680564465122093,0.10014309214131861,0.1544158103298287,0.2809833448495958,0.37765210802803595
42.91457286432161,0.08686157282879248,0.10018221272237815,0.15445057591344558,0.28098794779342884,0.37751769074195496
43.25125628140704,0.08691752792430413,0.10022133627369173,0.15448533036257778,0.2809925171496585,0.37738328828976786
43.58793969849246,0.08697350994370717,0.1002604627868065,0.15452007366618936,0.28099705291664534,0.3772489006866516
43.92462311557789,0.08702951889294858,0.1002995922532659,0.15455480581324577,0.2810015550927614,0.37711452794777833
44.26130653266332,0.08708555477797203,0.10033872466460814,0.15458952679271426,0.28100602367639105,0.3769801700883145
44.597989949748744,0.08714161760471689,0.10037786001236787,0.15462423659356322,0.28101045866593083,0.3768458271234212
44.934673366834176,0.08719770737911853,0.10041699828807504,0.15465893520476343,0.2810148600597888,0.3767114990682542
45.2713567839196,0.0872538241071088,0.10045613948325516,0.15469362261528663,0.2810192278563859,0.3765771859379635
45.608040201005025,0.08730996779461547,0.10049528358942933,0.15472829881410677,0.28102356205415413,0.3764428877476943
45.94472361809045,0.08736613844756241,0.1005344305981144,0.15476296379019905,0.2810278626515383,0.37630860451258585
46.28140703517588,0.08742233607186961,0.10057358050082271,0.15479761753254062,0.28103212964699487,0.3761743362477722
46.618090452261306,0.08747856067345317,0.10061273328906256,0.1548322600301098,0.2810363630389926,0.3760400829683819
46.95477386934674,0.08753481225822524,0.10065188895433735,0.1548668912718874,0.28104056282601186,0.37590584468953814
47.29145728643216,0.08759109083209415,0.10069104748814633,0.1549015112468553,0.28104472900654554,0.37577162142635867
47.62814070351759,0.08764739640096392,0.10073020888198503,0.15493611994399697,0.2810488615790985,0.3756374131939556
47.96482412060301,0.0877037289707353,0.10076937312734341,0.15497071735229823,0.2810529605421873,0.37550322000743575
48.301507537688444,0.08776008854730472,0.10080854021570784,0.15500530346074598,0.2810570258943409,0.37536904188190057
48.638190954773876,0.08781647513656449,0.10084771013856059,0.15503987825832888,0.28106105763410016,0.3752348788324459
48.9748743718593,0.08787288874440335,0.10088688288737885,0.15507444173403773,0.2810650557600181,0.37510073087416196
49.311557788944725,0.08792932937670617,0.10092605845363567,0.1551089938768646,0.2810690202706596,0.37496659802213395
49.64824120603015,0.08798579703935328,0.10096523682880021,0.15514353467580355,0.28107295116460185,0.3748324802914411
49.984924623115575,0.08804229173822159,0.10100441800433685,0.1551780641198502,0.28107684844043385,0.3746983776971575
50.321608040201006,0.08809881347918408,0.10104360197170564,0.15521258219800188,0.2810807120967567,0.3745642902543517
50.65829145728643,0.0881553622681095,0.10108278872236237,0.15524708889925792,0.2810845421321837,0.3744302179780865
50.99497487437186,0.08821193811086253,0.1011219782477587,0.15528158421261912,0.2810883385453402,0.37429616088341944
51.33165829145729,0.0882685410133045,0.10116117053934143,0.15531606812708815,0.2810921013348633,0.37416211898540264
51.66834170854271,0.08832517098129211,0.10120036558855372,0.15535054063166925,0.2810958304994025,0.3740280922990824
52.005025125628144,0.08838182802067845,0.1012395633868336,0.1553850017153689,0.28109952603761923,0.3738940808394998
52.34170854271357,0.08843851213731246,0.10127876392561563,0.15541945136719476,0.28110318794818695,0.3737600846216902
52.678391959798994,0.08849522333703913,0.1013179671963294,0.15545388957615663,0.2811068162297912,0.3736261036606836
53.015075376884425,0.08855196162569962,0.10135717319040038,0.15548831633126603,0.2811104108811296,0.3734921379715044
53.35175879396985,0.08860872700913097,0.10139638189924982,0.15552273162153601,0.2811139719009119,0.3733581875691713
53.688442211055275,0.08866551949316609,0.10143559331429441,0.15555713543598204,0.28111749928785973,0.3732242524686977
54.02512562814071,0.0887223390836342,0.10147480742694687,0.15559152776362056,0.281120993040707,0.3730903326850914
54.36180904522613,0.08877918578636024,0.10151402422861533,0.15562590859347036,0.28112445315819945,0.3729564282333546
54.698492462311556,0.08883605960716534,0.10155324371070368,0.155660277914552,0.281127879639095,0.37282253912848395
55.03517587939699,0.08889296055186657,0.10159246586461146,0.15569463571588754,0.2811312724821638,0.37268866538547063
55.37185929648241,0.08894988862627679,0.10163169068173417,0.15572898198650115,0.2811346316861877,0.3725548070193002
55.70854271356784,0.08900684383620511,0.10167091815346257,0.15576331671541893,0.2811379572499609,0.3724209640449525
56.04522613065327,0.08906382618745662,0.10171014827118335,0.1557976398916684,0.28114124917228955,0.3722871364774021
56.381909547738694,0.08912083568583207,0.10174938102627912,0.15583195150427925,0.2811445074519918,0.37215332433161774
56.718592964824126,0.08917787233712848,0.10178861641012776,0.15586625154228284,0.2811477320878983,0.37201952762256263
57.05527638190955,0.08923493614713873,0.10182785441410314,0.15590053999471248,0.2811509230788512,0.37188574636519445
57.391959798994975,0.08929202712165168,0.10186709502957486,0.15593481685060318,0.28115408042370504,0.37175198057446524
57.72864321608041,0.08934914526645216,0.10190633824790796,0.15596908209899213,0.2811572041213263,0.3716182302653215
58.06532663316583,0.08940629058732091,0.1019455840604635,0.156003335728918,0.28116029417059346,0.3714844954527041
58.402010050251256,0.08946346309003456,0.10198483245859824,0.15603757772942162,0.2811633505703974,0.3713507761515482
58.73869346733669,0.0895206627803658,0.10202408343366437,0.15607180808954546,0.2811663733196408,0.3712170723767836
59.07537688442211,0.08957788966408331,0.10206333697701003,0.15610602679833419,0.2811693624172384,0.3710833841433341
59.41206030150754,0.08963514374695153,0.10210259307997915,0.15614023384483394,0.28117231786211705,0.3709497114661183
59.74874371859297,0.0896924250347309,0.10214185173391122,0.15617442921809316,0.281175239653216,0.3708160543600487
60.085427135678394,0.08974973353317783,0.10218111293014148,0.15620861290716198,0.2811781277894859,0.3706824128400328
60.42211055276382,0.08980706924804466,0.10222037666000106,0.15624278490109228,0.2811809822698902,0.3705487869209718
60.75879396984925,0.08986443218507961,0.1022596429148166,0.15627694518893825,0.28118380309340385,0.3704151766177617
61.095477386934675,0.08992182235002688,0.10229891168591065,0.15631109375975571,0.28118659025901427,0.3702815819452925
61.4321608040201,0.08997923974862632,0.10233818296460151,0.15634523060260253,0.2811893437657207,0.37014800291844896
61.76884422110553,0.09003668438661422,0.102377456742203,0.15637935570653833,0.28119206361253457,0.3700144395521099
62.10552763819096,0.09009415626972211,0.10241673301002491,0.15641346906062503,0.28119474979847936,0.3698808918611486
62.44221105527638,0.09015165540367798,0.10245601175937291,0.15644757065392578,0.28119740232259094,0.3697473598604324
62.77889447236181,0.0902091817942054,0.10249529298154791,0.15648166047550677,0.2812000211839164,0.3696138435648235
63.11557788944724,0.09026673544702396,0.1025345766678471,0.156515738514435,0.28120260638151606,0.36948034298917787
63.45226130653266,0.0903243163678491,0.1025738628095631,0.1565498047597803,0.2812051579144614,0.3693468581483461
63.788944723618094,0.09038192456239214,0.10261315139798455,0.15658385920061385,0.2812076757818364,0.36921338905717305
64.12562814070353,0.09043956003636022,0.10265244242439564,0.15661790182600915,0.2812101599827371,0.3690799357304979
64.46231155778895,0.09049722279545641,0.1026917358800764,0.15665193262504173,0.2812126105162714,0.36894649818315406
64.79899497487438,0.09055491284537981,0.1027310317563026,0.15668595158678872,0.28121502738155957,0.3688130764299693
65.1356783919598,0.09061263019182514,0.10277033004434583,0.15671995870032956,0.2812174105777339,0.36867967048576555
65.47236180904522,0.09067037484048307,0.10280963073547333,0.15675395395474573,0.28121976010393857,0.3685462803653593
65.80904522613065,0.09072814679704011,0.1028489338209484,0.15678793733912033,0.28122207595933013,0.36841290608356103
66.14572864321607,0.09078594606717866,0.10288823929202984,0.15682190884253894,0.2812243581430769,0.3682795476551757
66.48241206030151,0.090843772656577,0.10292754713997226,0.15685586845408878,0.28122660665435956,0.3681462050950024
66.81909547738694,0.09090162657090906,0.10296685735602634,0.15688981616285924,0.28122882149237066,0.3680128784178347
67.15577889447236,0.09095950781584505,0.10300616993143796,0.15692375195794178,0.281231002656315,0.3678795676384602
67.4924623115578,0.09101741639705047,0.10304548485744947,0.15695767582842973,0.2812331501454096,0.3677462727716607
67.82914572864323,0.0910753523201871,0.10308480212529858,0.15699158776341854,0.281235263958883,0.3676129938322128
68.16582914572865,0.09113331559091226,0.10312412172621893,0.15702548775200575,0.28123734409597656,0.3674797308348865
68.50251256281408,0.0911913062148792,0.10316344365143987,0.157059375783291,0.28123939055594305,0.3673464837944469
68.8391959798995,0.09124932419773707,0.10320276789218663,0.15709325184637574,0.2812414033380479,0.36721325272565264
69.17587939698493,0.09130736954513069,0.10324209443968035,0.1571271159303636,0.2812433824415683,0.36708003764325703
69.51256281407035,0.09136544226270077,0.10328142328513767,0.15716096802436047,0.2812453278657936,0.3669468385620075
69.84924623115577,0.0914235423560838,0.10332075441977157,0.15719480811747383,0.28124723961002523,0.3668136554966456
70.1859296482412,0.09148166983091216,0.10336008783479012,0.15722863619881372,0.28124911767357685,0.36668048846190715
70.52261306532664,0.09153982469281402,0.10339942352139758,0.1572624522574922,0.2812509620557739,0.3665473374725223
70.85929648241206,0.09159800694741316,0.10343876147079445,0.15729625628262278,0.2812527727559542,0.36641420254321544
71.19597989949749,0.09165621660032947,0.10347810167417604,0.15733004826332225,0.28125454977346753,0.3662810836887047
71.53266331658293,0.09171445365717823,0.1035174441227345,0.15736382818870825,0.28125629310767597,0.36614798092370304
71.86934673366835,0.0917727181235708,0.10355678880765729,0.15739759604790138,0.2812580027579532,0.36601489426291733
72.20603015075378,0.09183101000511429,0.1035961357201276,0.15743135183002405,0.28125967872368557,0.3658818237210485
72.5427135678392,0.0918893293074115,0.10363548485132484,0.15746509552420057,0.2812613210042712,0.3657487693127919
72.87939698492463,0.09194767603606113,0.10367483619242396,0.1574988271195577,0.28126292959912036,0.36561573105283685
73.21608040201005,0.09200605019665742,0.10371418973459579,0.1575325466052243,0.2812645045076554,0.3654827089558671
73.55276381909547,0.09206445179479061,0.103753545469007,0.15756625397033125,0.2812660457293108,0.36534970303656034
73.8894472361809,0.09212288083604658,0.10379290338682018,0.15759994920401155,0.2812675532635331,0.3652167133095886
74.22613065326632,0.09218133732600703,0.10383226347919383,0.15763363229540023,0.2812690271097811,0.36508373978961783
74.56281407035176,0.09223982127024927,0.10387162573728209,0.15766730323363487,0.28127046726752525,0.3649507824913085
74.89949748743719,0.0922983326743465,0.10391099015223498,0.15770096200785488,0.2812718737362487,0.36481784142931495
75.23618090452261,0.09235687154386774,0.10395035671519853,0.15773460860720184,0.28127324651544616,0.3646849166182857
75.57286432160805,0.09241543788437734,0.1039897254173146,0.15776824302081965,0.2812745856046249,0.3645520080728635
75.90954773869348,0.09247403170143603,0.10402909624972062,0.15780186523785428,0.2812758910033038,0.36441911580768527
76.2462311557789,0.09253265300059971,0.10406846920355034,0.15783547524745378,0.28127716271101433,0.36428623983738184
76.58291457286433,0.09259130178742031,0.10410784426993291,0.15786907303876868,0.2812784007272997,0.3641533801765784
76.91959798994975,0.09264997806744535,0.10414722143999378,0.15790265860095126,0.2812796050517153,0.3640205368398943
77.25628140703517,0.09270868184621811,0.10418660070485392,0.15793623192315653,0.2812807756838287,0.36388770984194274
77.5929648241206,0.09276741312927744,0.1042259820556305,0.15796979299454134,0.28128191262321955,0.36375489919733117
77.92964824120602,0.09282617192215842,0.10426536548343601,0.15800334180426467,0.2812830158694795,0.3636221049206614
78.26633165829146,0.09288495823039106,0.10430475097937958,0.1580368783414881,0.28128408542221245,0.3634893270265288
78.60301507537689,0.09294377205950172,0.10434413853456564,0.15807040259537497,0.28128512128103444,0.3633565655295232
78.93969849246231,0.09300261341501209,0.10438352814009466,0.15810391455509137,0.281286123445573,0.36322382044422885
79.27638190954775,0.09306148230243982,0.10442291978706297,0.1581374142098051,0.28128709191546886,0.36309109178522325
79.61306532663318,0.093120378727298,0.10446231346656304,0.1581709015486864,0.2812880266903738,0.36295837956707877
79.9497487437186,0.09317930269509545,0.10450170916968293,0.1582043765609079,0.2812889277699523,0.3628256838043614
80.28643216080403,0.09323825421133697,0.10454110688750662,0.15823783923564433,0.28128979515388064,0.36269300451163144
80.62311557788945,0.09329723328152256,0.10458050661111412,0.1582712895620727,0.2812906288418475,0.3625603417034431
80.95979899497488,0.09335623991114828,0.1046199083315813,0.1583047275293722,0.2812914288335535,0.3624276953943447
81.2964824120603,0.09341527410570566,0.10465931203998002,0.15833815312672428,0.28129219512871123,0.3622950655988788
81.63316582914572,0.09347433587068199,0.10469871772737782,0.15837156634331284,0.2812929277270456,0.36216245233158173
81.96984924623115,0.09353342521156016,0.10473812538483823,0.15840496716832408,0.28129362662829344,0.3620298556069841
82.30653266331659,0.09359254213381879,0.10477753500342074,0.1584383555909462,0.2812942918322039,0.36189727543961037
82.64321608040201,0.09365168664293205,0.10481694657418089,0.15847173160036987,0.2812949233385379,0.3617647118439793
82.97989949748744,0.09371085874436996,0.10485636008816979,0.15850509518578798,0.2812955211470688,0.3616321648346035
83.31658291457286,0.09377005844359776,0.10489577553643498,0.15853844633639586,0.2812960852575819,0.36149963442598954
83.6532663316583,0.09382928574607702,0.10493519291001918,0.15857178504139102,0.28129661566987446,0.3613671206326383
83.98994974874373,0.09388854065726421,0.10497461219996179,0.1586051112899733,0.28129711238375626,0.36123462346904445
84.32663316582915,0.09394782318261186,0.1050140333972977,0.1586384250713449,0.28129757539904876,0.3611021429496968
84.66331658291458,0.09400713332756805,0.10505345649305797,0.15867172637471022,0.2812980047155856,0.3609696790890782
85.0,0.09406647109757654,0.10509288147826928,0.15870501518927616,0.28129840033321296,0.36083723190166506
